كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه كلاس درس,نام كلاس درس,زمانبندي تشكيل كلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاكنون,زمان امتحان,مكان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ كلاس,گروه آموزشي,دانشكده,واحد,استان,Column1
99079,تربيت بدني,نظري_عملي,0.5,0.5,54,برادران - استاد اصلي درس اقاي شجاع مي باشد ,پنج شنبه  از 11:00 تا 12:45 ,عباس غلامپور,,20,,1405/10/06 از 08:00 تا 10:00 ,163 - شيراز- ورزشي توانا سالن ب,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99079,تربيت بدني,نظري_عملي,0.5,0.5,53,برادران - استاد اصلي درس اقاي شجاع مي باشد ,پنج شنبه  از 09:15 تا 11:00 ,عباس غلامپور,,20,,1405/10/06 از 08:00 تا 10:00 ,163 - شيراز- ورزشي توانا سالن ب,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99079,تربيت بدني,نظري_عملي,0.5,0.5,52,برادران - استاد اصلي درس اقاي شجاع مي باشد ,پنج شنبه  از 07:30 تا 09:15 ,عباس غلامپور,,20,,1405/10/06 از 08:00 تا 10:00 ,163 - شيراز- ورزشي توانا سالن ب,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99079,تربيت بدني,نظري_عملي,0.5,0.5,51,خواهران - استاد اصلي درس خانم مقصوديان فر مي باشد ,دوشنبه  از 16:15 تا 18:00 ,نيلوفر سخنداني,,20,,1405/10/05 از 08:00 تا 10:00 ,163 - شيراز- ورزشي توانا سالن ب,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99079,تربيت بدني,نظري_عملي,0.5,0.5,50,خواهران - استاد اصلي درس خانم مقصوديان فر مي باشد ,دوشنبه  از 14:30 تا 16:15 ,نيلوفر سخنداني,,20,,1405/10/05 از 08:00 تا 10:00 ,163 - شيراز- ورزشي توانا سالن ب,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
90121,تاريخ امامت,نظري,2,0,1639012111,برادران - ترم آخري,پنج شنبه  از 11:00 تا 11:45 پنج شنبه  از  از 12:15 تا 13:15 ,اصغر زرنگار,,0,,1405/10/19 از 16:30 تا 18:00 , مهندسي يك-319,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
90121,تاريخ امامت,نظري,2,0,1639012110,خواهران,پنج شنبه  از 09:15 تا 11:00 ,اصغر زرنگار,,45,,1405/10/19 از 16:30 تا 18:00 , مهندسي يك-319,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
92381,تاريخ فرهنگ و تمدن اسلام و ايران,نظري,2,0,1639238131,برادران,چهارشنبه  از 07:30 تا 09:15 ,اصغر زرنگار,,45,,1405/10/24 از 16:30 تا 18:00 , مهندسي يك-319,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
92381,تاريخ فرهنگ و تمدن اسلام و ايران,نظري,2,0,1639238130,خواهران,يكشنبه  از 11:00 تا 11:45 يكشنبه  از  از 12:15 تا 13:15 ,فاطمه باقري,,45,,1405/10/24 از 16:30 تا 18:00 , مهندسي يك-319,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
92381,تاريخ فرهنگ و تمدن اسلام و ايران,نظري,2,0,1639238129,خواهران,يكشنبه  از 13:15 تا 15:00 ,فاطمه باقري,,45,,1405/10/24 از 16:30 تا 18:00 , مهندسي يك-319,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
92381,تاريخ فرهنگ و تمدن اسلام و ايران,نظري,2,0,1639238128,خواهران,يكشنبه  از 09:15 تا 11:00 ,فاطمه باقري,,45,,1405/10/24 از 16:30 تا 18:00 , مهندسي يك-319,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
92381,تاريخ فرهنگ و تمدن اسلام و ايران,نظري,2,0,1639238127,خواهران,يكشنبه  از 07:30 تا 09:15 ,فاطمه باقري,,45,,1405/10/24 از 16:30 تا 18:00 , مهندسي يك-319,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
90755,انقلاب اسلامي ايران,نظري,2,0,1639075545,برادران,شنبه  از 09:15 تا 11:00 ,عبدالرحيم فرج زاده,,45,,1405/10/12 از 16:30 تا 18:00 , مهندسي يك-319,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000035438,علوم و معارف دفاع مقدس و مقاومت ,نظري,2,0,163700032,برادران,دوشنبه  از 13:15 تا 15:00 ,عبدالرحيم فرج زاده,,45,,1405/10/21 از 16:30 تا 18:00 , مهندسي يك-319,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000035438,علوم و معارف دفاع مقدس و مقاومت ,نظري,2,0,163700031,برادران,دوشنبه  از 11:00 تا 11:45 دوشنبه  از  از 12:15 تا 13:15 ,عبدالرحيم فرج زاده,,45,,1405/10/21 از 16:30 تا 18:00 , مهندسي يك-319,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000035438,علوم و معارف دفاع مقدس و مقاومت ,نظري,2,0,163700029,برادران,دوشنبه  از 07:30 تا 09:15 ,عبدالرحيم فرج زاده,,45,,1405/10/21 از 16:30 تا 18:00 , مهندسي يك-319,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000035438,علوم و معارف دفاع مقدس و مقاومت ,نظري,2,0,163700028,خواهران,شنبه  از 13:15 تا 15:00 ,عبدالرحيم فرج زاده,,45,,1405/10/21 از 16:30 تا 18:00 , مهندسي يك-319,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000035438,علوم و معارف دفاع مقدس و مقاومت ,نظري,2,0,163700026,خواهران,سه شنبه  از 13:15 تا 15:00 ,غلامرضا صفرپور,,45,,1405/10/21 از 16:30 تا 18:00 , مهندسي يك-319,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000035438,علوم و معارف دفاع مقدس و مقاومت ,نظري,2,0,163700025,خواهران,سه شنبه  از 11:00 تا 11:45 سه شنبه  از  از 12:15 تا 13:15 ,غلامرضا صفرپور,,45,,1405/10/21 از 16:30 تا 18:00 , مهندسي يك-319,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000035438,علوم و معارف دفاع مقدس و مقاومت ,نظري,2,0,163700024,برادران,سه شنبه  از 09:15 تا 11:00 ,غلامرضا صفرپور,,45,,1405/10/21 از 16:30 تا 18:00 , مهندسي يك-319,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
7000035438,علوم و معارف دفاع مقدس و مقاومت ,نظري,2,0,163700023,برادران,سه شنبه  از 07:30 تا 09:15 ,غلامرضا صفرپور,,45,,1405/10/21 از 16:30 تا 18:00 , مهندسي يك-319,كارشناسي پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
99083,انس با قرآن كريم,نظري,1,0,163811064,,چهارشنبه  از 11:00 تا 11:45 چهارشنبه  از  از 12:15 تا 13:15 ,محمد علي معدلي,,25,,1405/10/12 از 16:30 تا 17:30 ,علوم انساني-106,كارشناسي ارشد ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6138114704,پروژه ,عملي,0,3,88823,,,محبوبه اقتصاد,,10,,,,كارشناسي ناپيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6138114704,پروژه ,عملي,0,3,88822,,,زهرا مقصود زاده,,10,,,,كارشناسي ناپيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6138114704,پروژه ,عملي,0,3,88821,,,زهراسادات عصايي معمم,,10,,,,كارشناسي ناپيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6138156372,كارآموزي,كارآموزي,0,2,88813,,,امير محسني آهويي,,15,,,,كارشناسي ناپيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6138156372,كارآموزي,كارآموزي,0,2,88812,,,زهرا مقصود زاده,,5,,,,كارشناسي ناپيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
6138156372,كارآموزي,كارآموزي,0,2,88811,,,زهراسادات عصايي معمم,,5,,,,كارشناسي ناپيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5990114704,پروژه ,عملي,0,2,77723,,,محبوبه اقتصاد,,10,,,,كارداني پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5990114704,پروژه ,عملي,0,2,77722,,,زهرا مقصود زاده,,10,,,,كارداني پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5990114704,پروژه ,عملي,0,2,77721,,,زهراسادات عصايي معمم,,10,,,,كارداني پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5990156372,كارآموزي,كارآموزي,0,2,77713,,,امير محسني آهويي,,15,,,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5990156372,كارآموزي,كارآموزي,0,2,77712,,,زهرا مقصود زاده,,5,,,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5990156372,كارآموزي,كارآموزي,0,2,77711,,,زهراسادات عصايي معمم,,5,,,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5865156433,كارآموزي 2,كارآموزي,0,1,44442,,,امير محسني آهويي,,15,,,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي نساجي(7116335),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5865156371,كاراموزي 1,كارآموزي,0,1,44441,,,امير محسني آهويي,,15,,,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي نساجي(7116335),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5449156372,كارآموزي,كارآموزي,0,2,99992,,,سيد محمد حجي خراساني.,,10,,,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي علوم تغذيه و صنايع غذايي(7116320),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5449156372,كارآموزي,كارآموزي,0,2,99991,,,امير محسني آهويي,,10,,,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي علوم تغذيه و صنايع غذايي(7116320),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
2205184594,كارورزي ( كار در صحنه ),كارورزي,0,2,34342,,,امير محسني آهويي,,15,,,,كارداني ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي علوم تربيتي(7116321),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
2205183291,كارآموزي مشاهده كودك,كارآموزي,0,2,34341,,,حميده ادراكي,,10,,,,كارداني ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي علوم تربيتي(7116321),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
5889156372,كارآموزي,كارآموزي,0,2,3333,,,امير محسني آهويي,,15,,,,كارداني پيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي علوم تربيتي(7116321),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
100002,كارآموزي طرح پويش (3) كارداني و كارشناسي,طرح پويش,0,2,66003,,,امير محسني آهويي,,40,,,,كارداني ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
100001,كارآموزي طرح پويش (2) كارداني و كارشناسي,طرح پويش,0,2,66002,,,حميده ادراكي,,40,,,,كارداني ناپيوسته,حضوري,ارائه در سطح دانشكده,-,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628183688,پروژه نرم افزار,عملي,0,3,1635155303,,,امين طوسي,,10,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628183688,پروژه نرم افزار,عملي,0,3,11635155302,,,امين اسكندري,,10,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628183688,پروژه نرم افزار,عملي,0,3,1635155301,,,وحيد صفاري,,10,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
4628183688,پروژه نرم افزار,عملي,0,3,1635155300,,,مهدي صفرپور,,10,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشي,-,گروه آموزشي كامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71),
