کد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,کد ارائه کلاس درس,نام كلاس درس,زمانبندي تشکيل کلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمان امتحان,مکان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
99062​,ورزش 1,عملي,0,1,33,برادران -,سه شنبه از 16:45 تا 18:30,محمد یزدان پناه,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز- ورزشی توانا سالن الف,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
92381​,تاریخ فرهنگ و تمدن اسلام و ایران,نظري,2,0,1639238107​,خواهران,يكشنبه از 11:00 تا 11:45 يكشنبه از از ...,خسرو مرادی کهواده,,45,,1405/10/24 از 16:30 تا 18:00,اقتصاد ومدیریت-005,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
92381​,تاریخ فرهنگ و تمدن اسلام و ایران,نظري,2,0,1639238106​,برادران,يكشنبه از 09:15 تا 11:00,خسرو مرادی کهواده,,45,,1405/10/24 از 16:30 تا 18:00,اقتصاد ومدیریت-005,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,32,برادران -,سه شنبه از 15:00 تا 16:45,محمد یزدان پناه,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز- ورزشی توانا سالن الف,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
92381​,تاریخ فرهنگ و تمدن اسلام و ایران,نظري,2,0,1639238105​,برادران,يكشنبه از 07:30 تا 09:15,خسرو مرادی کهواده,,45,,1405/10/24 از 16:30 تا 18:00,اقتصاد ومدیریت-005,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99073​,اندیشه های امامین انقلاب اسلامی و وصایای حضرت امام خمینی(ره),نظري,1,0,1639907318​,برادران,يكشنبه از 11:00 تا 11:45 يكشنبه از از ...,عبدالحمید غریب نواز,,45,,1405/10/20 از 16:30 تا 18:00,علوم انسانی-5,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90128​,دانش خانواده و جمعیت,نظري,2,0,1639012806​,خواهران,يكشنبه از 09:15 تا 11:00,آزاده زینلی,,45,,1405/10/24 از 16:30 تا 18:00,علوم انسانی-5,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,31,خواهران,سه شنبه از 11:00 تا 12:45,فاطمه حميدي داليني,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز-ورزشی پیروانی سالن الف,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,30,خواهران,سه شنبه از 09:15 تا 11:00,فاطمه حميدي داليني,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز-ورزشی پیروانی سالن الف,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,29,خواهران,سه شنبه از 07:30 تا 09:15,فاطمه حميدي داليني,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز-ورزشی پیروانی سالن الف,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755​,انقلاب اسلامی ایران,نظري,2,0,1639075523​,برادران,سه شنبه از 16:45 تا 18:30,محمد آزاد,,45,,1405/10/13 از 16:30 تا 18:00,اقتصاد ومدیریت-005,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90610​,اندیشه اسلامی 1 (مبدا ومعاد),نظري,2,0,1639061016​,برادران,يكشنبه از 07:30 تا 09:15,دکتر مرتضی کشاورز,,45,,1405/10/22 از 16:30 تا 18:00,علوم انسانی-5,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,28,خواهران,دوشنبه از 14:30 تا 16:15,نسیبه کاظمی,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز- ورزشی توانا سالن الف,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755​,انقلاب اسلامی ایران,نظري,2,0,1639075522​,خواهران,سه شنبه از 15:00 تا 16:45,محمد آزاد,,45,,1405/10/13 از 16:30 تا 18:00,اقتصاد ومدیریت-005,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,27,خواهران,دوشنبه از 12:45 تا 14:30,نسیبه کاظمی,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز- ورزشی توانا سالن الف,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,26,برادران -,دوشنبه از 11:00 تا 12:45,نسیبه کاظمی,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز- ورزشی توانا سالن الف,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90610​,اندیشه اسلامی 1 (مبدا ومعاد),نظري,2,0,1639061015​,خواهران,شنبه از 13:15 تا 15:00,ثمينه سادات مرشدي,,45,,1405/10/22 از 16:30 تا 18:00,علوم انسانی-5,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,25,خواهران,دوشنبه از 09:15 تا 11:00,نسیبه کاظمی,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز- ورزشی توانا سالن الف,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755​,انقلاب اسلامی ایران,نظري,2,0,1639075521​,خواهران,سه شنبه از 13:15 تا 15:00,محمد آزاد,,45,,1405/10/13 از 16:30 تا 18:00,اقتصاد ومدیریت-005,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,24,خواهران,دوشنبه از 07:30 تا 09:15,نسیبه کاظمی,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز- ورزشی توانا سالن الف,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90610​,اندیشه اسلامی 1 (مبدا ومعاد),نظري,2,0,1639061014​,خواهران,شنبه از 11:00 تا 11:45 شنبه از از ...,ثمينه سادات مرشدي,,45,,1405/10/22 از 16:30 تا 18:00,علوم انسانی-5,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755​,انقلاب اسلامی ایران,نظري,2,0,1639075513​,برادران,شنبه از 16:45 تا 18:30,غلامرضا صفرپور,,45,,1405/10/13 از 16:30 تا 18:00,اقتصاد ومدیریت-005,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755​,انقلاب اسلامی ایران,نظري,2,0,1639075512​,برادران,شنبه از 15:00 تا 16:45,غلامرضا صفرپور,,45,,1405/10/13 از 16:30 تا 18:00,اقتصاد ومدیریت-005,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90610​,اندیشه اسلامی 1 (مبدا ومعاد),نظري,2,0,1639061013​,خواهران,شنبه از 09:15 تا 11:00,ثمينه سادات مرشدي,,45,,1405/10/22 از 16:30 تا 18:00,علوم انسانی-5,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755​,انقلاب اسلامی ایران,نظري,2,0,1639075511​,خواهران,شنبه از 13:15 تا 15:00,غلامرضا صفرپور,,45,,1405/10/13 از 16:30 تا 18:00,اقتصاد ومدیریت-005,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90610​,اندیشه اسلامی 1 (مبدا ومعاد),نظري,2,0,1639061012​,خواهران,شنبه از 07:30 تا 09:15,ثمينه سادات مرشدي,,45,,1405/10/22 از 16:30 تا 18:00,علوم انسانی-5,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,23,خواهران,يكشنبه از 12:45 تا 14:30,نسیبه کاظمی,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز-ورزشی پیروانی سالن ب,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,22,خواهران,يكشنبه از 11:00 تا 12:45,نسیبه کاظمی,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز-ورزشی پیروانی سالن ب,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755​,انقلاب اسلامی ایران,نظري,2,0,1639075510​,خواهران,شنبه از 11:00 تا 11:45 شنبه از از ...,غلامرضا صفرپور,,45,,1405/10/13 از 16:30 تا 18:00,اقتصاد ومدیریت-005,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,21,خواهران,يكشنبه از 09:15 تا 11:00,نسیبه کاظمی,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز-ورزشی پیروانی سالن ب,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,20,خواهران,يكشنبه از 07:30 تا 09:15,نسیبه کاظمی,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز-ورزشی پیروانی سالن ب,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,19,خواهران,يكشنبه از 16:15 تا 18:00,ساره کامیاب,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز-ورزشی پیروانی سالن الف,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,18,خواهران,يكشنبه از 14:30 تا 16:15,ساره کامیاب,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز-ورزشی پیروانی سالن الف,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,17,خواهران,يكشنبه از 12:45 تا 14:30,ساره کامیاب,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز-ورزشی پیروانی سالن الف,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,16,خ,يكشنبه از 11:00 تا 12:45,ساره کامیاب,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز-ورزشی پیروانی سالن الف,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99062​,ورزش 1,عملي,0,1,15,خواهران,يكشنبه از 09:15 تا 11:00,ساره کامیاب,,20,,1405/10/05 از 08:00 تا 10:00,163 - شيراز-ورزشی پیروانی سالن الف,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755​,انقلاب اسلامی ایران,نظري,2,0,1639075509​,برادران,چهارشنبه از 16:45 تا 18:30,مسعود مرادی,,45,,1405/10/13 از 16:30 تا 18:00,اقتصاد ومدیریت-007,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755​,انقلاب اسلامی ایران,نظري,2,0,1639075508​,برادران,چهارشنبه از 15:00 تا 16:45,مسعود مرادی,,45,,1405/10/13 از 16:30 تا 18:00,اقتصاد ومدیریت-007,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
